Genus,Latitude.2,Longitude.2,mesh.size.category,Land.use,LandCat,Leaf.condition,kd,pred_kd,ln_kd,ln_pred_kd,Average.of.nn.dists,N_Leaf_Mn,N_Leaf_Med,P_Leaf_Mn,P_Leaf_Med,NtoP_Leaf_Mn,NtoP_Leaf_Med,Thick_Mn,Thick_Med,C_Leaf_Mn,C_Leaf_Med,CtoN_Leaf_Mn,CtoN_Leaf_Med,Ca_Leaf_Mn,Ca_Leaf_Med,N_Litter_Mn,N_Litter_Med,CtoN_Litter_Mn,C_Litter_Mn,P_Litter_Mn,Lignin_Litter_Mn,Cellulose_Litter_Mn
Quercus,47.1213,18.3718,coarse,forest - unspecified,Natural,senesced,0.0043,0.036421954,-5.449140256,-3.312583554,0.472990759,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.22,20.18,fine,forest - unspecified,Natural,senesced,0.0066,0.002925705,-5.02068563,-5.834219802,0.311669584,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3412,-8.0904,fine,forest - unspecified,Natural,senesced,0.0089,0.011522346,-4.721704002,-4.463466999,0.274949577,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3404,-8.0903,fine,forest - unspecified,Natural,senesced,0.0125,0.011401461,-4.382026635,-4.474013774,0.274258219,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.22,20.23,coarse,forest - unspecified,Natural,senesced,0.0072,0.002926212,-4.933674253,-5.834046525,0.361563037,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,43.29,141.24,coarse,forest - unspecified,Natural,senesced,0.0218,0.031415685,-3.825845309,-3.460447988,0.316442162,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,43.19,-3.2,coarse,forest - unspecified,Natural,senesced,0.0104,0.014400858,-4.565949473,-4.240467491,0.069642957,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.21,20.19,fine,forest - unspecified,Natural,senesced,0.0069,0.002923459,-4.976233867,-5.834987775,0.321119681,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3159,-8.1353,coarse,forest - unspecified,Natural,senesced,0.0077,0.008778902,-4.86653495,-4.735403936,0.235717401,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.0521,-8.1206,coarse,forest - unspecified,Natural,senesced,0.0146,0.010853102,-4.22673375,-4.523304341,0.087177677,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,53.2815,-7.5614,fine,forest - unspecified,Natural,senesced,0.0059,0.020996,-5.132802928,-3.863423336,1.266796962,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,42.03,9,fine,forest - unspecified,Natural,green ,0.002533333,0.010599746,-5.97821932,-4.54692524,3.723305596,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,42.24,-85.23,coarse,forest - unspecified,Natural,senesced,0.0082,0.022058495,-4.803621125,-3.814057491,3.162775918,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.2,20.36,fine,forest - unspecified,Natural,senesced,0.0099,0.002898939,-4.615220522,-5.843410471,0.490902689,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.21,20.2,coarse,forest - unspecified,Natural,senesced,0.0097,0.002872995,-4.635629393,-5.852400239,0.331113016,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,51.57,-8.06,coarse,forest - unspecified,Natural,senesced,0.0081,0.027519772,-4.815891217,-3.592850551,2.355368091,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3404,-8.0903,coarse,forest - unspecified,Natural,senesced,0.0366,0.011401461,-3.307707039,-4.474013774,0.274258219,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,41.04,-8.12,coarse,forest - unspecified,Natural,senesced,0.0072,0.009516522,-4.933674253,-4.654725833,0.796423399,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,36,-84.16,coarse,forest - unspecified,Natural,senesced,0.007,0.010129681,-4.96184513,-4.592285452,3.766066876,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,43.15,-2.55,coarse,forest - unspecified,Natural,senesced,0.004,0.01343841,-5.521460918,-4.309638254,0.54848863,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,39.1348,-76.4424,coarse,forest - unspecified,Natural,senesced,0.0092,0.019695375,-4.688551795,-3.927371442,0.265280987,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3228,-8.0718,fine,forest - unspecified,Natural,senesced,0.0108,0.011386273,-4.528209145,-4.475346772,0.26673906,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,47.2283,17.506,coarse,forest - unspecified,Natural,senesced,0.0077,0.052728762,-4.86653495,-2.942594204,0.274515347,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35.58,-84.17,coarse,forest - unspecified,Natural,senesced,0.01234,0.012050861,-4.394909261,-4.418619169,3.769807814,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.22,20.18,coarse,forest - unspecified,Natural,senesced,0.006,0.002925705,-5.11599581,-5.834219802,0.311669584,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3159,-8.1353,fine,forest - unspecified,Natural,senesced,0.0068,0.008778902,-4.990832667,-4.735403936,0.235717401,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,41.27,-7.51,coarse,forest - unspecified,Natural,senesced,0.0085,0.015981779,-4.767689115,-4.136306018,1.316802358,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.21,20.2,fine,forest - unspecified,Natural,senesced,0.0092,0.002872995,-4.688551795,-5.852400239,0.331113016,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.0444,-8.121,coarse,forest - unspecified,Natural,senesced,0.0223,0.010819536,-3.803168601,-4.52640189,0.089585689,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,51.57,-8.06,fine,forest - unspecified,Natural,senesced,0.0021,0.027519772,-6.165817934,-3.592850551,2.355368091,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,32.27,-81.3,coarse,forest - unspecified,Natural,senesced,0.004325,0.01418426,-5.443343139,-4.25562238,0.563458541,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,63.57,20.2,fine,forest - unspecified,Natural,senesced,0.0166,0.00492963,-4.098352584,-5.312491344,0.709929567,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.0521,-8.1206,fine,forest - unspecified,Natural,senesced,0.0083,0.010853102,-4.791499764,-4.523304341,0.087177677,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.0444,-8.121,fine,forest - unspecified,Natural,senesced,0.0083,0.010819536,-4.791499764,-4.52640189,0.089585689,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3205,-8.0931,fine,forest - unspecified,Natural,senesced,0.0092,0.008615853,-4.688551795,-4.754151401,0.254987327,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.21,20.19,coarse,forest - unspecified,Natural,senesced,0.011,0.002923459,-4.509860006,-5.834987775,0.321119681,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,42.52,1.45,coarse,forest - unspecified,Natural,green ,0.0042,0.00899559,-5.472670754,-4.711020822,1.162771362,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.12,19.51,fine,forest - unspecified,Natural,senesced,0.0118,0.003379451,-4.439655748,-5.690042009,0.287273642,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35.0307,-83.2549,coarse,forest - unspecified,Natural,senesced,0.0113,0.011579063,-4.482952553,-4.458556725,2.758524203,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35,-83.25,coarse,forest - unspecified,Natural,senesced,0.004,0.01165915,-5.521460918,-4.451664,2.73112429,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.12,19.53,coarse,forest - unspecified,Natural,senesced,0.0193,0.00339696,-3.947650183,-5.684874365,0.270018713,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,48.2821,2.4758,coarse,forest - unspecified,Natural,senesced,0.00925,0.0647073,-4.683131727,-2.737881255,1.039662719,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,63.53,20.12,coarse,forest - unspecified,Natural,senesced,0.0167,0.006080201,-4.09234656,-5.102717524,0.713655316,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,34.05,-5.31,coarse,forest - unspecified,Natural,senesced,0.003233333,0.012284034,-5.734241682,-4.399454909,4.144008724,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3201,-8.0915,fine,forest - unspecified,Natural,senesced,0.0108,0.008608449,-4.528209145,-4.755011116,0.255309326,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.3129,-8.1108,fine,forest - unspecified,Natural,senesced,0.0086,0.008666647,-4.755993076,-4.748273299,0.240934003,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,38.34,-79.54,coarse,forest - unspecified,Natural,senesced,0.0038,0.010139284,-5.572754212,-4.591337895,1.46425989,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35,-83.3,coarse,forest - unspecified,Natural,senesced,0.007033333,0.017861935,-4.957094527,-4.025083367,2.761790059,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.2,20.36,coarse,forest - unspecified,Natural,senesced,0.0115,0.002898939,-4.465408244,-5.843410471,0.490902689,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,64.12,19.51,coarse,forest - unspecified,Natural,senesced,0.0113,0.003379451,-4.482952553,-5.690042009,0.287273642,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,42.03,9,coarse,forest - unspecified,Natural,green ,0.004366667,0.010599746,-5.433755337,-4.54692524,3.723305596,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,53.2815,-7.5614,coarse,forest - unspecified,Natural,senesced,0.01085,0.020996,-4.523590199,-3.863423336,1.266796962,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,33.19,-81.43,fine,forest - unspecified,Natural,senesced,0.0023,0.009260028,-6.074846156,-4.682048207,0.393419393,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,63.57,20.2,coarse,forest - unspecified,Natural,senesced,0.0256,0.00492963,-3.665162927,-5.312491344,0.709929567,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,39.0507,-96.3403,coarse,grassland,Natural,senesced,0.0039,0.026572925,-5.546778726,-3.627862439,0.214330759,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,47.4751,8.1928,fine,managed conifer forests ,Natural,senesced,0.0031,0.017485139,-5.776353167,-4.046403959,0.442310916,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,47.4751,8.1928,coarse,managed conifer forests ,Natural,senesced,0.0052,0.017485139,-5.259096653,-4.046403959,0.442310916,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35,-83.3,coarse,old growth forest,Natural,senesced,0.007,0.017861935,-4.96184513,-4.025083367,2.761790059,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,40.13,-7.56,coarse,old growth forest,Natural,senesced,0.01038,0.012440477,-4.567874401,-4.386799848,0.642589592,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35,-83.25,coarse,old growth forest,Natural,senesced,0.0131,0.01165915,-4.335143049,-4.451664,2.73112429,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,37.42,-80.26,coarse,other - cave,Natural,senesced,0.012085714,0.030641832,-4.415731161,-3.485389145,0.310932971,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,36,-84.16,coarse,secondary forest,Natural,senesced,0.01645,0.010129681,-4.107429802,-4.592285452,3.766066876,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35.08,-85.13,coarse,secondary forest,Natural,senesced,0.003616667,0.017355817,-5.622202488,-4.053827555,4.042318501,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,39.3,-79.4,coarse,secondary forest,Natural,senesced,0.0085,0.012246949,-4.767689115,-4.402478434,1.237328875,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,38.334,-79.54,coarse,secondary forest,Natural,senesced,0.007966667,0.009491272,-4.832489109,-4.65738264,1.459821801,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,47.02,8.02,coarse,secondary forest,Natural,senesced,0.0044,0.014212637,-5.426150738,-4.253623781,0.653003527,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,-43.17,171.48,coarse,secondary forest,Natural,senesced,0.0099,0.009668813,-4.615220522,-4.638849728,2.59334006,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,47.4,8.03,coarse,secondary forest,Natural,senesced,0.017,0.017635497,-4.074541935,-4.037841533,0.580709432,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,43.25,2.13,coarse,secondary forest,Natural,senesced,0.01215,0.046388073,-4.410426109,-3.0707129,0.178238169,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35,-83.25,coarse,secondary forest,Natural,senesced,0.0331,0.01165915,-3.408221997,-4.451664,2.73112429,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
Quercus,35.08,-85.13,fine,secondary forest,Natural,senesced,0.002816667,0.017355817,-5.872201126,-4.053827555,4.042318501,1.777810016,1.768636401,0.143452812,0.138331442,14.89394638,14.96330039,0.208790479,0.208653511,46.30449648,46.32740311,39.1407471,38.58271109,0.96223085,0.935610645,0.988839853,0.978692177,58.85846154,48.39785359,0.099795195,24.97581582,28.34416193
